timestamp;gameobject_name;pos_x;pos_y;pos_z;euler_x;euler_y;euler_z
1573049266885;Player;2.645236;24.98;1.885395;0;178.8001;0;
1573049266885;Player;2.645236;24.98;1.885395;0;178.8001;0;
1573049266903;Player;2.645236;24.98;1.885395;0;175.9001;0;
1573049266903;Player;2.645236;24.98;1.885395;0;175.9001;0;
1573049266919;Player;2.645236;24.98;1.885395;0;169.8001;0;
1573049266919;Player;2.645236;24.98;1.885395;0;169.8001;0;
1573049266936;Player;2.645236;24.98;1.885395;0;165.9001;0;
1573049266936;Player;2.645236;24.98;1.885395;0;165.9001;0;
1573049266953;Player;2.645236;24.98;1.885395;0;161.4001;0;
1573049266953;Player;2.645236;24.98;1.885395;0;161.4001;0;
1573049266970;Player;2.645236;24.98;1.885395;0;160.1001;0;
1573049266970;Player;2.645236;24.98;1.885395;0;160.1001;0;
1573049266987;Player;2.645236;24.98;1.885395;0;159.7001;0;
1573049266987;Player;2.645236;24.98;1.885395;0;159.7001;0;
1573049267003;Player;2.645236;24.98;1.885395;0;159.7001;0;
1573049267003;Player;2.645236;24.98;1.885395;0;159.7001;0;
1573049267021;Player;2.645236;24.98;1.885395;0;159.7001;0;
1573049267021;Player;2.645236;24.98;1.885395;0;159.7001;0;
1573049267037;Player;2.645236;24.98;1.885395;0;159.7001;0;
1573049267037;Player;2.645236;24.98;1.885395;0;159.7001;0;
1573049267054;Player;2.645236;24.98;1.885395;0;159.7001;0;
1573049267054;Player;2.645236;24.98;1.885395;0;159.7001;0;
1573049267070;Player;2.655643;24.98;1.857258;0;159.7001;0;
1573049267070;Player;2.655643;24.98;1.857258;0;159.7001;0;
1573049267087;Player;2.666052;24.98;1.829122;0;159.7001;0;
1573049267087;Player;2.666052;24.98;1.829122;0;159.7001;0;
1573049267103;Player;2.666052;24.98;1.829122;0;159.8001;0;
1573049267103;Player;2.666052;24.98;1.829122;0;159.8001;0;
1573049267120;Player;2.67641;24.98;1.800967;0;160.1001;0;
1573049267120;Player;2.67641;24.98;1.800967;0;160.1001;0;
1573049267138;Player;2.686622;24.98;1.772758;0;160.2001;0;
1573049267138;Player;2.686622;24.98;1.772758;0;160.2001;0;
1573049267154;Player;2.696784;24.98;1.744532;0;160.5001;0;
1573049267154;Player;2.696784;24.98;1.744532;0;160.5001;0;
1573049267171;Player;2.706798;24.98;1.716253;0;160.6001;0;
1573049267171;Player;2.706798;24.98;1.716253;0;160.6001;0;
1573049267188;Player;2.716763;24.98;1.687956;0;160.6001;0;
1573049267188;Player;2.716763;24.98;1.687956;0;160.6001;0;
1573049267205;Player;2.716763;24.98;1.687956;0;160.6001;0;
1573049267205;Player;2.716763;24.98;1.687956;0;160.6001;0;
1573049267223;Player;2.726728;24.98;1.659659;0;160.6001;0;
1573049267223;Player;2.726728;24.98;1.659659;0;160.6001;0;
1573049267240;Player;2.736692;24.98;1.631362;0;160.6001;0;
1573049267240;Player;2.736692;24.98;1.631362;0;160.6001;0;
1573049267257;Player;2.746657;24.98;1.603066;0;160.6001;0;
1573049267257;Player;2.746657;24.98;1.603066;0;160.6001;0;
1573049267274;Player;2.756622;24.98;1.574769;0;160.6001;0;
1573049267274;Player;2.756622;24.98;1.574769;0;160.6001;0;
1573049267291;Player;2.766587;24.98;1.546472;0;160.6001;0;
1573049267291;Player;2.766587;24.98;1.546472;0;160.6001;0;
1573049267308;Player;2.776552;24.98;1.518176;0;160.6001;0;
1573049267308;Player;2.776552;24.98;1.518176;0;160.6001;0;
1573049267325;Player;2.776552;24.98;1.518176;0;160.6001;0;
1573049267325;Player;2.776552;24.98;1.518176;0;160.6001;0;
1573049267342;Player;2.786516;24.98;1.489879;0;160.6001;0;
1573049267342;Player;2.786516;24.98;1.489879;0;160.6001;0;
1573049267358;Player;2.796481;24.98;1.461582;0;160.6001;0;
1573049267358;Player;2.796481;24.98;1.461582;0;160.6001;0;
1573049267375;Player;2.806446;24.98;1.433286;0;160.6001;0;
1573049267375;Player;2.806446;24.98;1.433286;0;160.6001;0;
1573049267392;Player;2.816411;24.98;1.404989;0;160.6001;0;
1573049267392;Player;2.816411;24.98;1.404989;0;160.6001;0;
1573049267409;Player;2.826376;24.98;1.376692;0;160.6001;0;
1573049267409;Player;2.826376;24.98;1.376692;0;160.6001;0;
1573049267426;Player;2.826376;24.98;1.376692;0;160.6001;0;
1573049267426;Player;2.826376;24.98;1.376692;0;160.6001;0;
1573049267444;Player;2.83634;24.98;1.348396;0;160.6001;0;
1573049267444;Player;2.83634;24.98;1.348396;0;160.6001;0;
1573049267461;Player;2.846305;24.98;1.320099;0;160.6001;0;
1573049267461;Player;2.846305;24.98;1.320099;0;160.6001;0;
1573049267478;Player;2.85627;24.98;1.291802;0;160.6001;0;
1573049267478;Player;2.85627;24.98;1.291802;0;160.6001;0;
1573049267495;Player;2.863427;24.98;1.263505;0;160.6001;0;
1573049267495;Player;2.863427;24.98;1.263505;0;160.6001;0;
1573049267512;Player;2.863427;24.98;1.235209;0;160.9001;0;
1573049267512;Player;2.863427;24.98;1.235209;0;160.9001;0;
1573049267528;Player;2.863823;24.98;1.20686;0;161.1001;0;
1573049267528;Player;2.863823;24.98;1.20686;0;161.1001;0;
1573049267545;Player;2.863823;24.98;1.20686;0;162.0001;0;
1573049267545;Player;2.863823;24.98;1.20686;0;162.0001;0;
1573049267562;Player;2.865279;24.98;1.178329;0;164.0001;0;
1573049267562;Player;2.865279;24.98;1.178329;0;164.0001;0;
1573049267579;Player;2.867949;24.98;1.149491;0;166.4001;0;
1573049267579;Player;2.867949;24.98;1.149491;0;166.4001;0;
1573049267597;Player;2.871189;24.98;1.120332;0;168.8001;0;
1573049267597;Player;2.871189;24.98;1.120332;0;168.8001;0;
1573049267614;Player;2.874461;24.98;1.090903;0;171.4001;0;
1573049267614;Player;2.874461;24.98;1.090903;0;171.4001;0;
1573049267631;Player;2.878037;24.98;1.061241;0;175.1001;0;
1573049267631;Player;2.878037;24.98;1.061241;0;175.1001;0;
1573049267647;Player;2.8806;24.98;1.03135;0;176.9001;0;
